asset_id,portfolio,portfolio_type,asset_group,name,type,business_category,owner,municipality_anchor,price_area,lat,lon,annual_consumption_mwh,base_kw,peak_kw,flex_kw,profile,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
ENT-DEMO-0176,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #26,business_load,hotel,Entelios customer demo,Seljord,NO2,59.522572,8.656339,3772.7,430.7,411.7,82.2,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0177,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #27,business_load,hotel,Entelios customer demo,Seljord,NO2,59.510019,8.863372,1466.6,167.4,1007.3,121.1,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0178,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #28,business_load,hotel,Entelios customer demo,Notodden,NO2,59.512191,8.992808,3195.1,364.7,690.2,115.9,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0179,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #29,business_load,hotel,Entelios customer demo,Notodden,NO2,59.536939,9.128082,4166.2,475.6,369.2,59.0,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0180,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #30,business_load,hotel,Entelios customer demo,Notodden,NO2,59.566082,9.233236,1061.8,121.2,1012.3,86.4,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0181,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #31,business_load,hotel,Entelios customer demo,Notodden,NO2,59.56972,9.357949,3253.5,371.4,926.3,184.3,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0182,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #32,business_load,hotel,Entelios customer demo,Notodden,NO2,59.577621,9.416719,3784.6,432.0,589.4,57.4,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0183,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #33,business_load,hotel,Entelios customer demo,Kongsberg,NO2,59.621675,9.51379,4095.9,467.6,451.6,60.3,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0184,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #34,business_load,hotel,Entelios customer demo,Kongsberg,NO2,59.626309,9.525385,3769.7,430.3,299.0,50.3,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0185,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #35,business_load,hotel,Entelios customer demo,Kongsberg,NO2,59.658259,9.600666,1963.2,224.1,496.5,97.1,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0186,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #36,business_load,hotel,Entelios customer demo,Kongsberg,NO2,59.68574,9.757568,1904.4,217.4,808.7,94.7,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0187,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #37,business_load,hotel,Entelios customer demo,Kongsberg,NO2,59.703642,9.791279,2109.7,240.8,780.1,118.5,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0188,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #38,business_load,hotel,Entelios customer demo,Drammen,NO2,59.71375,9.963385,2045.8,233.5,579.3,52.4,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0189,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #39,business_load,hotel,Entelios customer demo,Drammen,NO1,59.715597,10.048928,3860.1,440.7,519.8,79.3,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0190,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #40,business_load,hotel,Entelios customer demo,Drammen,NO1,59.743872,10.155615,1505.7,171.9,513.6,81.9,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0191,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #41,business_load,hotel,Entelios customer demo,Drammen,NO1,59.767302,10.246295,2385.8,272.4,1175.1,117.3,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0192,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #42,business_load,hotel,Entelios customer demo,Drammen,NO1,59.758509,10.291949,2266.7,258.8,670.3,86.6,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0193,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #43,business_load,hotel,Entelios customer demo,Asker,NO1,59.810751,10.338571,1149.1,131.2,394.0,42.7,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0194,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #44,business_load,hotel,Entelios customer demo,Asker,NO1,59.805277,10.395513,1638.1,187.0,566.7,102.9,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0195,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #45,business_load,hotel,Entelios customer demo,Asker,NO1,59.839875,10.400633,1543.8,176.2,515.0,85.9,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0196,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #46,business_load,hotel,Entelios customer demo,Asker,NO1,59.864905,10.460788,2474.6,282.5,540.4,90.2,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0197,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #47,business_load,hotel,Entelios customer demo,Asker,NO1,59.842157,10.57278,3172.8,362.2,1165.3,135.0,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0198,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #48,business_load,hotel,Entelios customer demo,Oslo,NO1,59.892998,10.581074,3611.7,412.3,351.6,60.2,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0199,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #49,business_load,hotel,Entelios customer demo,Oslo,NO1,59.878653,10.705896,3883.7,443.3,927.6,132.5,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0200,Entelios Kristiansand-Oslo Demo,business_consumption,Hotels,Hotels #50,business_load,hotel,Entelios customer demo,Oslo,NO1,59.902023,10.780737,3965.5,452.7,466.3,51.2,hotel_heat_hot_water,0.8868,0.8401,0.8028,0.7841,0.8215,0.9802,1.1669,1.2322,1.1202,0.9802,0.9148,0.8868,0.8961,0.9148,0.9335,1.0082,1.1202,1.2322,1.2882,1.2135,1.1015,1.0082,0.9522,0.9148
ENT-DEMO-0201,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #1,business_load,sme_industry,Entelios customer demo,Kristiansand,NO2,58.181475,8.016235,7287.9,832.0,1566.9,242.6,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0202,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #2,business_load,sme_industry,Entelios customer demo,Kristiansand,NO2,58.169341,8.035338,4342.3,495.7,2034.5,341.5,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0203,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #3,business_load,sme_industry,Entelios customer demo,Kristiansand,NO2,58.22365,7.960501,3669.7,418.9,1687.5,295.5,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0204,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #4,business_load,sme_industry,Entelios customer demo,Vennesla,NO2,58.21627,8.006243,8317.3,949.5,2418.8,306.1,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0205,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #5,business_load,sme_industry,Entelios customer demo,Vennesla,NO2,58.2438,7.971811,8125.5,927.6,1667.1,184.9,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0206,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #6,business_load,sme_industry,Entelios customer demo,Vennesla,NO2,58.282955,7.921404,2781.6,317.5,2045.3,183.7,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0207,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #7,business_load,sme_industry,Entelios customer demo,Vennesla,NO2,58.34175,7.88361,2832.2,323.3,1780.3,119.7,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0208,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #8,business_load,sme_industry,Entelios customer demo,Vennesla,NO2,58.433024,7.899896,7947.3,907.2,604.1,77.1,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0209,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #9,business_load,sme_industry,Entelios customer demo,Evje,NO2,58.435543,7.882056,3761.8,429.4,1546.6,181.3,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0210,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #10,business_load,sme_industry,Entelios customer demo,Evje,NO2,58.561581,7.82369,4936.6,563.5,2081.8,113.1,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0211,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #11,business_load,sme_industry,Entelios customer demo,Evje,NO2,58.587345,7.793463,4728.1,539.7,805.4,79.9,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0212,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #12,business_load,sme_industry,Entelios customer demo,Evje,NO2,58.655313,7.761175,5674.8,647.8,2107.7,349.0,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0213,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #13,business_load,sme_industry,Entelios customer demo,Evje,NO2,58.668834,7.798101,3077.9,351.4,427.0,71.3,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0214,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #14,business_load,sme_industry,Entelios customer demo,Bygland,NO2,58.737181,7.851368,8332.8,951.2,1869.0,285.7,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0215,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #15,business_load,sme_industry,Entelios customer demo,Bygland,NO2,58.821289,7.829533,5112.5,583.6,2344.3,238.6,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0216,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #16,business_load,sme_industry,Entelios customer demo,Bygland,NO2,58.854218,7.84821,3014.2,344.1,945.5,104.5,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0217,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #17,business_load,sme_industry,Entelios customer demo,Bygland,NO2,58.897003,7.843341,7083.7,808.6,2218.1,373.9,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0218,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #18,business_load,sme_industry,Entelios customer demo,Bygland,NO2,58.963413,7.959073,6771.1,773.0,662.1,44.9,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0219,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #19,business_load,sme_industry,Entelios customer demo,Fyresdal,NO2,59.102387,7.995767,5279.1,602.6,1476.4,204.5,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0220,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #20,business_load,sme_industry,Entelios customer demo,Fyresdal,NO2,59.126847,8.055381,4715.6,538.3,1278.8,114.6,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0221,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #21,business_load,sme_industry,Entelios customer demo,Fyresdal,NO2,59.22655,8.168012,7367.9,841.1,932.3,152.9,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0222,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #22,business_load,sme_industry,Entelios customer demo,Fyresdal,NO2,59.258587,8.259989,6833.5,780.1,547.4,59.5,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0223,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #23,business_load,sme_industry,Entelios customer demo,Fyresdal,NO2,59.317983,8.334997,7201.3,822.1,847.9,91.6,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0224,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #24,business_load,sme_industry,Entelios customer demo,Seljord,NO2,59.388009,8.431998,6440.4,735.2,1008.1,177.8,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0225,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #25,business_load,sme_industry,Entelios customer demo,Seljord,NO2,59.450363,8.628677,3974.9,453.8,597.1,106.6,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0226,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #26,business_load,sme_industry,Entelios customer demo,Seljord,NO2,59.470796,8.71761,6846.9,781.6,732.0,79.3,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0227,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #27,business_load,sme_industry,Entelios customer demo,Seljord,NO2,59.50767,8.859102,6169.5,704.3,499.6,81.2,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0228,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #28,business_load,sme_industry,Entelios customer demo,Notodden,NO2,59.54842,8.965573,2062.5,235.4,1831.2,228.0,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0229,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #29,business_load,sme_industry,Entelios customer demo,Notodden,NO2,59.512089,9.120966,2826.8,322.7,2197.9,282.2,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0230,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #30,business_load,sme_industry,Entelios customer demo,Notodden,NO2,59.534625,9.191881,3279.1,374.3,1937.6,289.9,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0231,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #31,business_load,sme_industry,Entelios customer demo,Notodden,NO2,59.579919,9.339238,5634.6,643.2,1819.6,231.9,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0232,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #32,business_load,sme_industry,Entelios customer demo,Notodden,NO2,59.609201,9.338385,8051.6,919.1,2492.3,157.6,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
ENT-DEMO-0233,Entelios Kristiansand-Oslo Demo,business_consumption,SME Industry,SME Industry #33,business_load,sme_industry,Entelios customer demo,Kongsberg,NO2,59.59782,9.41866,5771.1,658.8,1289.5,155.0,industry_shift_daytime,0.4813,0.4599,0.4492,0.4492,0.4813,0.7487,1.1765,1.5508,1.6578,1.6898,1.6898,1.6578,1.6043,1.5829,1.5508,1.4439,1.123,0.8556,0.6631,0.5882,0.5561,0.5348,0.5134,0.492
